*ContactName,EmailAddress,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,*InvoiceNumber,Reference,*InvoiceDate,*DueDate,Total,InventoryItemCode,*Description,*Quantity,*UnitAmount,Discount,*AccountCode,*TaxType,TaxAmount,TrackingName1,TrackingOption1,TrackingName2,TrackingOption2,Currency,BrandingTheme
Individual Sales,"","","","","","","","","",b24102016,Daily Sales,24/10/2016,24/10/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c23102016,Daily Sales,23/10/2016,23/10/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p23102016,Daily Sales,23/10/2016,23/10/2016,"","",Card,1,9.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b23102016,Daily Sales,23/10/2016,23/10/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c22102016,Daily Sales,22/10/2016,22/10/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p22102016,Daily Sales,22/10/2016,22/10/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b22102016,Daily Sales,22/10/2016,22/10/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c21102016,Daily Sales,21/10/2016,21/10/2016,"","",Cash,1,79.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p21102016,Daily Sales,21/10/2016,21/10/2016,"","",Card,1,174.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b21102016,Daily Sales,21/10/2016,21/10/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c20102016,Daily Sales,20/10/2016,20/10/2016,"","",Cash,1,76.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p20102016,Daily Sales,20/10/2016,20/10/2016,"","",Card,1,182.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b20102016,Daily Sales,20/10/2016,20/10/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c19102016,Daily Sales,19/10/2016,19/10/2016,"","",Cash,1,48.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p19102016,Daily Sales,19/10/2016,19/10/2016,"","",Card,1,204.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b19102016,Daily Sales,19/10/2016,19/10/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c18102016,Daily Sales,18/10/2016,18/10/2016,"","",Cash,1,129.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p18102016,Daily Sales,18/10/2016,18/10/2016,"","",Card,1,206.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b18102016,Daily Sales,18/10/2016,18/10/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c17102016,Daily Sales,17/10/2016,17/10/2016,"","",Cash,1,114.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p17102016,Daily Sales,17/10/2016,17/10/2016,"","",Card,1,190.7,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b17102016,Daily Sales,17/10/2016,17/10/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c16102016,Daily Sales,16/10/2016,16/10/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p16102016,Daily Sales,16/10/2016,16/10/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b16102016,Daily Sales,16/10/2016,16/10/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c15102016,Daily Sales,15/10/2016,15/10/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p15102016,Daily Sales,15/10/2016,15/10/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b15102016,Daily Sales,15/10/2016,15/10/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c14102016,Daily Sales,14/10/2016,14/10/2016,"","",Cash,1,242.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p14102016,Daily Sales,14/10/2016,14/10/2016,"","",Card,1,146.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b14102016,Daily Sales,14/10/2016,14/10/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c13102016,Daily Sales,13/10/2016,13/10/2016,"","",Cash,1,102.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p13102016,Daily Sales,13/10/2016,13/10/2016,"","",Card,1,177.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b13102016,Daily Sales,13/10/2016,13/10/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c12102016,Daily Sales,12/10/2016,12/10/2016,"","",Cash,1,95.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p12102016,Daily Sales,12/10/2016,12/10/2016,"","",Card,1,182.1,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b12102016,Daily Sales,12/10/2016,12/10/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c11102016,Daily Sales,11/10/2016,11/10/2016,"","",Cash,1,116.3,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p11102016,Daily Sales,11/10/2016,11/10/2016,"","",Card,1,302.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b11102016,Daily Sales,11/10/2016,11/10/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c10102016,Daily Sales,10/10/2016,10/10/2016,"","",Cash,1,82.3,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p10102016,Daily Sales,10/10/2016,10/10/2016,"","",Card,1,244.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b10102016,Daily Sales,10/10/2016,10/10/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c09102016,Daily Sales,09/10/2016,09/10/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p09102016,Daily Sales,09/10/2016,09/10/2016,"","",Card,1,8.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b09102016,Daily Sales,09/10/2016,09/10/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c08102016,Daily Sales,08/10/2016,08/10/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p08102016,Daily Sales,08/10/2016,08/10/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b08102016,Daily Sales,08/10/2016,08/10/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c07102016,Daily Sales,07/10/2016,07/10/2016,"","",Cash,1,82.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p07102016,Daily Sales,07/10/2016,07/10/2016,"","",Card,1,150.1,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b07102016,Daily Sales,07/10/2016,07/10/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c06102016,Daily Sales,06/10/2016,06/10/2016,"","",Cash,1,54.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p06102016,Daily Sales,06/10/2016,06/10/2016,"","",Card,1,199.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b06102016,Daily Sales,06/10/2016,06/10/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c05102016,Daily Sales,05/10/2016,05/10/2016,"","",Cash,1,134.1,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p05102016,Daily Sales,05/10/2016,05/10/2016,"","",Card,1,186.3,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b05102016,Daily Sales,05/10/2016,05/10/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c04102016,Daily Sales,04/10/2016,04/10/2016,"","",Cash,1,113.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p04102016,Daily Sales,04/10/2016,04/10/2016,"","",Card,1,197.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b04102016,Daily Sales,04/10/2016,04/10/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c03102016,Daily Sales,03/10/2016,03/10/2016,"","",Cash,1,73.3,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p03102016,Daily Sales,03/10/2016,03/10/2016,"","",Card,1,234.3,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b03102016,Daily Sales,03/10/2016,03/10/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c02102016,Daily Sales,02/10/2016,02/10/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p02102016,Daily Sales,02/10/2016,02/10/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b02102016,Daily Sales,02/10/2016,02/10/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c01102016,Daily Sales,01/10/2016,01/10/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p01102016,Daily Sales,01/10/2016,01/10/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b01102016,Daily Sales,01/10/2016,01/10/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c30092016,Daily Sales,30/09/2016,30/09/2016,"","",Cash,1,98.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p30092016,Daily Sales,30/09/2016,30/09/2016,"","",Card,1,132.1,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b30092016,Daily Sales,30/09/2016,30/09/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c29092016,Daily Sales,29/09/2016,29/09/2016,"","",Cash,1,91.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p29092016,Daily Sales,29/09/2016,29/09/2016,"","",Card,1,201.1,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b29092016,Daily Sales,29/09/2016,29/09/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c28092016,Daily Sales,28/09/2016,28/09/2016,"","",Cash,1,117.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p28092016,Daily Sales,28/09/2016,28/09/2016,"","",Card,1,159.3,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b28092016,Daily Sales,28/09/2016,28/09/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c27092016,Daily Sales,27/09/2016,27/09/2016,"","",Cash,1,68.7,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p27092016,Daily Sales,27/09/2016,27/09/2016,"","",Card,1,179.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b27092016,Daily Sales,27/09/2016,27/09/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c26092016,Daily Sales,26/09/2016,26/09/2016,"","",Cash,1,20.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p26092016,Daily Sales,26/09/2016,26/09/2016,"","",Card,1,162.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b26092016,Daily Sales,26/09/2016,26/09/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c25092016,Daily Sales,25/09/2016,25/09/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p25092016,Daily Sales,25/09/2016,25/09/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b25092016,Daily Sales,25/09/2016,25/09/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c24092016,Daily Sales,24/09/2016,24/09/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p24092016,Daily Sales,24/09/2016,24/09/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b24092016,Daily Sales,24/09/2016,24/09/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c23092016,Daily Sales,23/09/2016,23/09/2016,"","",Cash,1,84.7,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p23092016,Daily Sales,23/09/2016,23/09/2016,"","",Card,1,194.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b23092016,Daily Sales,23/09/2016,23/09/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c22092016,Daily Sales,22/09/2016,22/09/2016,"","",Cash,1,69.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p22092016,Daily Sales,22/09/2016,22/09/2016,"","",Card,1,98.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b22092016,Daily Sales,22/09/2016,22/09/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c21092016,Daily Sales,21/09/2016,21/09/2016,"","",Cash,1,53.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p21092016,Daily Sales,21/09/2016,21/09/2016,"","",Card,1,140.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b21092016,Daily Sales,21/09/2016,21/09/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c20092016,Daily Sales,20/09/2016,20/09/2016,"","",Cash,1,55.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p20092016,Daily Sales,20/09/2016,20/09/2016,"","",Card,1,145.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b20092016,Daily Sales,20/09/2016,20/09/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c19092016,Daily Sales,19/09/2016,19/09/2016,"","",Cash,1,56.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p19092016,Daily Sales,19/09/2016,19/09/2016,"","",Card,1,199.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b19092016,Daily Sales,19/09/2016,19/09/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c18092016,Daily Sales,18/09/2016,18/09/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p18092016,Daily Sales,18/09/2016,18/09/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b18092016,Daily Sales,18/09/2016,18/09/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c17092016,Daily Sales,17/09/2016,17/09/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p17092016,Daily Sales,17/09/2016,17/09/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b17092016,Daily Sales,17/09/2016,17/09/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c16092016,Daily Sales,16/09/2016,16/09/2016,"","",Cash,1,69.3,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p16092016,Daily Sales,16/09/2016,16/09/2016,"","",Card,1,109.3,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b16092016,Daily Sales,16/09/2016,16/09/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c15092016,Daily Sales,15/09/2016,15/09/2016,"","",Cash,1,49.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p15092016,Daily Sales,15/09/2016,15/09/2016,"","",Card,1,155.1,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b15092016,Daily Sales,15/09/2016,15/09/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
